osm_id,coll_date,num_households_premises,num_shops_premises,name,population,building_type,type_waste_generator,osmid,ward,building_cluster,region,total_waste,dry_waste,wet_waste,hazardous_waste
986880185,08-Oct-21,41,17,random_77,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,445,52,65,328
986880185,08-Oct-21,70,9,random_78,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,979,353,199,427
986880185,08-Oct-21,55,17,random_79,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,702,63,323,316
986880185,08-Oct-21,98,19,random_80,,yes,,,Ward 61,unk11,unknown_1,1144,363,282,499
986880185,08-Oct-21,55,29,random_81,,yes,,,Ward 61,unk11,unknown_1,1207,367,354,486
986880185,08-Oct-21,23,31,random_82,,apartments,,,Ward 61,unk11,unknown_1,562,50,442,70
986880185,08-Oct-21,91,34,Shantivan Bldg no. 4-7,Off New Link Road,residential,,,Ward 61,Walawalkar2,Walawalkar,441,140,145,156
986880185,08-Oct-21,27,2,random_83,,yes,,,Ward 61,unk11,unknown_1,1006,400,406,200
986880185,08-Oct-21,98,23,random_84,,yes,,,Ward 61,unk22,unknown_2,763,217,460,86
986880185,08-Oct-21,70,15,random_85,,yes,,,Ward 61,unk22,unknown_2,614,393,166,55
986880185,08-Oct-21,68,30,random_86,,yes,,,Ward 61,BMC1,BMC colony,744,167,273,304
986880185,08-Oct-21,63,14,random_87,,yes,,,Ward 61,unk2,unknown_2,1020,448,488,84
986880185,08-Oct-21,86,22,random_88,,yes,,,Ward 61,unk11,unknown_1,614,432,18,164
986880185,08-Oct-21,95,40,random_89,,yes,,,Ward 61,unk22,unknown_2,710,280,359,71
986880185,08-Oct-21,14,18,random_90,,yes,,,Ward 61,unk22,unknown_2,1162,232,440,490
986880185,08-Oct-21,69,45,random_91,,yes,,,Ward 61,unk22,unknown_2,229,122,63,44
986880185,08-Oct-21,82,7,random_92,,yes,,,Ward 61,BMC1,BMC colony,508,102,40,366
986880185,08-Oct-21,77,46,random_93,,yes,,,Ward 61,unk2,unknown_2,522,73,414,35
986880185,08-Oct-21,83,27,random_94,,yes,,,Ward 61,unk22,unknown_2,1077,296,460,321
986880185,08-Oct-21,90,5,random_95,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,750,407,226,117
986880185,08-Oct-21,72,10,random_96,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,477,282,3,192
986880185,08-Oct-21,90,49,random_97,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,629,427,28,174
986880185,08-Oct-21,38,28,Shantivan Bldg no. 1-3,Off New Link Road,apartments,,,Ward 61,Walawalkar2,Walawalkar,361,24,243,94
986880185,08-Oct-21,71,3,random_98,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1293,491,342,460
986880185,08-Oct-21,94,0,random_99,,yes,,,Ward 61,Walawalkar1,Walawalkar,870,254,275,341
986880185,08-Oct-21,63,0,random_100,,apartments,,,Ward 61,unk2,unknown_2,1077,463,189,425
986880185,08-Oct-21,100,44,random_101,,yes,,,Ward 61,unk2,unknown_2,688,295,73,320
986880185,08-Oct-21,88,20,random_102,,yes,,,Ward 61,Behram Baug,Behram Baug,1033,375,315,343
986880185,08-Oct-21,59,39,random_103,,yes,,,Ward 61,unk11,unknown_1,544,77,230,237
986880185,08-Oct-21,23,16,random_104,,apartments,,,Ward 61,unk11,unknown_1,653,456,76,121
986880185,08-Oct-21,37,11,random_105,,yes,,,Ward 61,unk22,unknown_2,523,170,43,310
986880185,08-Oct-21,18,42,random_106,,yes,,,Ward 61,unk2,unknown_2,401,283,115,3
986880185,08-Oct-21,33,50,random_107,,yes,,,Ward 61,unk2,unknown_2,594,12,131,451
986880185,08-Oct-21,90,42,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,985,341,227,417
986880185,08-Oct-21,25,4,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,672,254,280,138
986880185,08-Oct-21,10,40,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,497,239,89,169
986880185,08-Oct-21,31,7,random_108,,yes,,,Ward 61,unk11,unknown_1,500,73,389,38
986880185,08-Oct-21,97,10,random_109,,yes,,,Ward 61,unk11,unknown_1,874,202,230,442
986880185,08-Oct-21,19,21,random_110,,apartments,,,Ward 61,unk11,unknown_1,727,393,169,165
986880185,08-Oct-21,49,27,random_111,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,606,161,238,207
986880185,08-Oct-21,31,45,random_112,,apartments,,,Ward 61,unk11,unknown_1,1364,485,395,484
986880185,08-Oct-21,21,46,random_113,,yes,,,Ward 61,Behram Baug,Behram Baug,717,2,217,498
986880185,08-Oct-21,20,8,random_114,,yes,,,Ward 61,unk11,unknown_1,754,271,98,385
986880185,08-Oct-21,3,32,random_115,,yes,,,Ward 61,Behram Baug,Behram Baug,462,210,192,60
986880185,08-Oct-21,2,28,Oshiwara Police Station,,yes,,,Ward 61,GREEN PARK,Heera Panna,631,87,230,314
986880185,08-Oct-21,88,17,City International School,,school,,,Ward 61,JBCN SCHOOL LANE1,Serenity,560,91,25,444
986880185,08-Oct-21,71,38,Reliable Business Centre,,commercial,,,Ward 61,JBCN SCHOOL LANE1,Serenity,629,330,75,224
986880185,08-Oct-21,81,47,random_116,,apartments,,,Ward 61,unk2,unknown_2,420,191,173,56
986880185,09-Oct-21,20,35,"Transit Camp, Behram Baug",,commercial,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,730,105,253,372
986880185,09-Oct-21,0,21,random_5,,yes,,,Ward 61,GREEN PARK,Heera Panna,628,95,475,58
986880185,09-Oct-21,31,20,Heera Panna,,commercial,,,Ward 61,GREEN PARK,Heera Panna,466,315,34,117
986880185,09-Oct-21,87,27,Park Paradise,,yes,,,Ward 61,Walawalkar1,Walawalkar,812,371,257,184
986880185,09-Oct-21,79,5,Park View,,yes,,,Ward 61,Walawalkar1,Walawalkar,359,8,60,291
986880185,09-Oct-21,97,38,random_4,,residential,,,Ward 61,unk11,unknown_1,808,365,170,273
986880185,09-Oct-21,87,11,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,1071,111,489,471
986880185,09-Oct-21,54,33,random_2,,apartments,,,Ward 61,JBCN SCHOOL LANE1,Serenity,1104,397,330,377
986880185,09-Oct-21,94,27,random_1,,residential,,,Ward 61,unk1,unknown_4,897,353,273,271
986880185,09-Oct-21,1,40,random_3,,residential,,,Ward 61,unk11,unknown_1,924,421,82,421
986880185,09-Oct-21,19,13,random_6,,residential,,,Ward 61,JBCN SCHOOL LANE1,Serenity,508,453,22,33
986880185,09-Oct-21,73,44,random_7,,residential,,,Ward 61,unk11,unknown_1,829,180,377,272
986880185,09-Oct-21,26,5,random_8,,residential,,,Ward 61,unk11,unknown_1,687,220,33,434
986880185,09-Oct-21,80,41,random_9,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,973,418,82,473
986880185,09-Oct-21,94,20,random_11,,residential,,,Ward 61,unk11,unknown_1,554,12,388,154
986880185,09-Oct-21,99,36,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,434,19,116,299
986880185,09-Oct-21,94,3,random_10,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,957,116,354,487
986880185,09-Oct-21,41,2,random_13,,residential,,,Ward 61,unk11,unknown_1,512,313,183,16
986880185,09-Oct-21,89,14,random_12,,residential,,,Ward 61,unk1,unknown_4,1017,484,453,80
986880185,09-Oct-21,33,45,random_14,,residential,,,Ward 61,unk11,unknown_1,281,50,163,68
986880185,09-Oct-21,37,34,random_15,,residential,,,Ward 61,unk11,unknown_1,1126,492,341,293
986880185,09-Oct-21,36,7,random_16,,residential,,,Ward 61,unk11,unknown_1,298,67,213,18
986880185,09-Oct-21,48,30,random_17,,residential,,,Ward 61,unk11,unknown_1,488,162,181,145
986880185,09-Oct-21,28,15,random_18,,residential,,,Ward 61,unk11,unknown_1,718,471,169,78
986880185,09-Oct-21,89,36,random_19,Off New Link Road,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1103,387,293,423
986880185,09-Oct-21,22,46,Raigad Military School,,school,,,Ward 61,unk1,unknown_4,780,246,250,284
986880185,09-Oct-21,81,21,random_20,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,663,91,154,418
986880185,09-Oct-21,95,48,random_21,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,992,295,488,209
986880185,09-Oct-21,85,7,Samruddhi CHS,Oshiwara Link Road,residential,,,Ward 61,Walawalkar1,Walawalkar,840,414,298,128
986880185,09-Oct-21,90,17,Oshiwara Basera,,residential,,,Ward 61,Walawalkar1,Walawalkar,527,238,204,85
986880185,09-Oct-21,91,8,East Side Apartments,,apartments,,,Ward 61,Walawalkar1,Walawalkar,896,483,315,98
986880185,09-Oct-21,49,37,Anand Vihar,,residential,,,Ward 61,Walawalkar1,Walawalkar,883,379,169,335
986880185,09-Oct-21,90,16,Meera C.H.S.,"Link Road Extension, Oshiwara, Andheri West",residential,,,Ward 61,MEGA MALL 1,unknown_3,675,234,99,342
986880185,09-Oct-21,13,9,random_22,,yes,,,Ward 61,Techweb centre,Tarapore Garden,301,92,158,51
986880185,09-Oct-21,68,18,random_23,,yes,,,Ward 61,Techweb centre,Tarapore Garden,973,376,256,341
986880185,09-Oct-21,34,14,random_24,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,430,42,243,145
986880185,09-Oct-21,79,49,random_25,,yes,,,Ward 61,Walawalkar2,Walawalkar,948,409,426,113
986880185,09-Oct-21,50,50,Sanskar,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,1086,454,325,307
986880185,09-Oct-21,48,47,random_26,,yes,,,Ward 61, Evershine Green,maheshwari chowk,439,281,89,69
986880185,09-Oct-21,73,39,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,946,362,100,484
986880185,09-Oct-21,66,43,random_27,,yes,,,Ward 61,MEGA MALL 1,unknown_3,573,73,437,63
986880185,09-Oct-21,13,18,random_28,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,906,463,60,383
986880185,09-Oct-21,43,4,random_29,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,1031,135,493,403
986880185,09-Oct-21,28,36,random_30,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,402,56,283,63
986880185,09-Oct-21,58,5,random_31,,yes,,,Ward 61,Walawalkar2,Walawalkar,772,89,374,309
986880185,09-Oct-21,18,16,random_32,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,972,473,187,312
986880185,09-Oct-21,74,28,random_33,,yes,,,Ward 61,MEGA MALL 1,unknown_3,181,79,52,50
986880185,09-Oct-21,24,50,random_34,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,784,6,475,303
986880185,09-Oct-21,40,50,random_35,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,499,469,1,29
986880185,09-Oct-21,95,17,random_36,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,1113,286,492,335
986880185,09-Oct-21,90,18,random_37,,yes,,,Ward 61,Walawalkar1,Walawalkar,576,137,348,91
986880185,09-Oct-21,88,40,random_38,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,1370,450,453,467
986880185,09-Oct-21,32,17,Sargam,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,466,12,293,161
986880185,09-Oct-21,41,29,random_39,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,83,31,38,14
986880185,09-Oct-21,92,35,Marigold Apartments,Off New Link Road,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1036,385,328,323
986880185,09-Oct-21,25,12,random_40,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,534,116,390,28
986880185,09-Oct-21,68,10,Link Way,,yes,,,Ward 61,Walawalkar2,Walawalkar,1179,249,499,431
986880185,09-Oct-21,48,49,random_41,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,726,179,383,164
986880185,09-Oct-21,34,38,random_42,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,737,170,449,118
986880185,09-Oct-21,66,39,random_43,,yes,,,Ward 61,MEGA MALL 1,unknown_3,831,422,249,160
986880185,09-Oct-21,88,45,random_44,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1080,449,458,173
986880185,09-Oct-21,45,41,random_45,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,1136,469,389,278
986880185,09-Oct-21,25,14,random_46,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,978,298,297,383
986880185,09-Oct-21,12,16,random_47,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,275,23,61,191
986880185,09-Oct-21,12,40,random_48,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1259,463,490,306
986880185,09-Oct-21,15,22,random_49,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,895,444,432,19
986880185,09-Oct-21,44,44,random_50,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,571,461,71,39
986880185,09-Oct-21,57,7,random_51,,yes,,,Ward 61,Walawalkar2,Walawalkar,598,179,348,71
986880185,09-Oct-21,26,35,random_52,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,776,137,496,143
986880185,09-Oct-21,20,46,random_53,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,502,14,33,455
986880185,09-Oct-21,61,9,random_54,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,953,460,203,290
986880185,09-Oct-21,60,48,Utsav,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,972,117,372,483
986880185,09-Oct-21,31,22,random_55,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,927,162,388,377
986880185,09-Oct-21,54,7,Garden View - Dr Kaushal Shah's Residence,Off New Link Rd,yes,,,Ward 61,Walawalkar1,Walawalkar,637,120,328,189
986880185,09-Oct-21,77,43,Rajrani Malhotra Vidyalaya,,school,,,Ward 61,Walawalkar2,Walawalkar,962,229,288,445
986880185,09-Oct-21,57,34,random_56,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,656,143,331,182
986880185,09-Oct-21,84,4,random_57,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,825,202,457,166
986880185,09-Oct-21,88,38,Rajnigandha,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,640,413,77,150
986880185,09-Oct-21,40,8,random_58,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1064,393,234,437
986880185,09-Oct-21,93,44,random_59,,yes,,,Ward 61,Walawalkar2,Walawalkar,382,35,255,92
986880185,09-Oct-21,93,5,random_60,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,499,330,150,19
986880185,09-Oct-21,50,35,Kaveri,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,706,80,446,180
986880185,09-Oct-21,99,17,random_61,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,645,167,82,396
986880185,09-Oct-21,42,31,random_62,,yes,,,Ward 61,Techweb centre,Tarapore Garden,634,175,441,18
986880185,09-Oct-21,46,6,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,907,234,220,453
986880185,09-Oct-21,73,39,random_63,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,395,20,126,249
986880185,09-Oct-21,73,29,random_64,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,792,184,364,244
986880185,09-Oct-21,74,31,random_65,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,542,203,138,201
986880185,09-Oct-21,15,3,random_66,,yes,,,Ward 61,GREEN PARK,Heera Panna,532,270,138,124
986880185,09-Oct-21,8,23,random_67,,yes,,,Ward 61,GREEN PARK,Heera Panna,592,114,254,224
986880185,09-Oct-21,49,8,random_68,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,307,136,105,66
986880185,09-Oct-21,11,43,random_69,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,915,336,113,466
986880185,09-Oct-21,37,34,random_70,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,732,229,264,239
986880185,09-Oct-21,49,46,random_71,,yes,,,Ward 61,GREEN PARK,Heera Panna,881,383,476,22
986880185,09-Oct-21,98,30,random_72,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,571,90,294,187
986880185,09-Oct-21,43,10,random_73,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1092,444,191,457
986880185,09-Oct-21,92,35,random_74,,yes,,,Ward 61,GREEN PARK,Heera Panna,885,294,163,428
986880185,09-Oct-21,70,14,random_75,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,509,17,256,236
986880185,09-Oct-21,74,21,random_76,,yes,,,Ward 61,GREEN PARK,Heera Panna,791,323,213,255
986880185,09-Oct-21,41,17,random_77,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1032,394,409,229
986880185,09-Oct-21,70,9,random_78,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,380,54,86,240
986880185,09-Oct-21,55,17,random_79,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,935,452,376,107
986880185,09-Oct-21,98,19,random_80,,yes,,,Ward 61,unk11,unknown_1,595,146,48,401
986880185,09-Oct-21,55,29,random_81,,yes,,,Ward 61,unk11,unknown_1,1035,492,139,404
986880185,09-Oct-21,23,31,random_82,,apartments,,,Ward 61,unk11,unknown_1,544,114,289,141
986880185,09-Oct-21,91,34,Shantivan Bldg no. 4-7,Off New Link Road,residential,,,Ward 61,Walawalkar2,Walawalkar,862,445,331,86
986880185,09-Oct-21,27,2,random_83,,yes,,,Ward 61,unk11,unknown_1,706,28,199,479
986880185,09-Oct-21,98,23,random_84,,yes,,,Ward 61,unk22,unknown_2,671,397,261,13
986880185,09-Oct-21,70,15,random_85,,yes,,,Ward 61,unk22,unknown_2,779,197,120,462
986880185,09-Oct-21,68,30,random_86,,yes,,,Ward 61,BMC1,BMC colony,442,116,178,148
986880185,09-Oct-21,63,14,random_87,,yes,,,Ward 61,unk2,unknown_2,676,390,44,242
986880185,09-Oct-21,86,22,random_88,,yes,,,Ward 61,unk11,unknown_1,680,374,47,259
986880185,09-Oct-21,95,40,random_89,,yes,,,Ward 61,unk22,unknown_2,474,290,101,83
986880185,09-Oct-21,14,18,random_90,,yes,,,Ward 61,unk22,unknown_2,568,272,284,12
986880185,09-Oct-21,69,45,random_91,,yes,,,Ward 61,unk22,unknown_2,467,22,419,26
986880185,09-Oct-21,82,7,random_92,,yes,,,Ward 61,BMC1,BMC colony,1004,344,286,374
986880185,09-Oct-21,77,46,random_93,,yes,,,Ward 61,unk2,unknown_2,938,463,327,148
986880185,09-Oct-21,83,27,random_94,,yes,,,Ward 61,unk22,unknown_2,730,36,345,349
986880185,09-Oct-21,90,5,random_95,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,1088,350,330,408
986880185,09-Oct-21,72,10,random_96,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,946,497,393,56
986880185,09-Oct-21,90,49,random_97,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,744,202,443,99
986880185,09-Oct-21,38,28,Shantivan Bldg no. 1-3,Off New Link Road,apartments,,,Ward 61,Walawalkar2,Walawalkar,375,225,76,74
986880185,09-Oct-21,71,3,random_98,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1003,178,351,474
986880185,09-Oct-21,94,0,random_99,,yes,,,Ward 61,Walawalkar1,Walawalkar,772,28,312,432
986880185,09-Oct-21,63,0,random_100,,apartments,,,Ward 61,unk2,unknown_2,954,441,239,274
986880185,09-Oct-21,100,44,random_101,,yes,,,Ward 61,unk2,unknown_2,966,327,317,322
986880185,09-Oct-21,88,20,random_102,,yes,,,Ward 61,Behram Baug,Behram Baug,887,291,440,156
986880185,09-Oct-21,59,39,random_103,,yes,,,Ward 61,unk11,unknown_1,529,177,98,254
986880185,09-Oct-21,23,16,random_104,,apartments,,,Ward 61,unk11,unknown_1,878,104,279,495
986880185,09-Oct-21,37,11,random_105,,yes,,,Ward 61,unk22,unknown_2,294,5,1,288
986880185,09-Oct-21,18,42,random_106,,yes,,,Ward 61,unk2,unknown_2,618,35,275,308
986880185,09-Oct-21,33,50,random_107,,yes,,,Ward 61,unk2,unknown_2,1063,375,469,219
986880185,09-Oct-21,90,42,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,924,412,193,319
986880185,09-Oct-21,25,4,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1240,325,455,460
986880185,09-Oct-21,10,40,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,592,143,4,445
986880185,09-Oct-21,31,7,random_108,,yes,,,Ward 61,unk11,unknown_1,1043,449,286,308
986880185,09-Oct-21,97,10,random_109,,yes,,,Ward 61,unk11,unknown_1,908,250,405,253
986880185,09-Oct-21,19,21,random_110,,apartments,,,Ward 61,unk11,unknown_1,801,124,355,322
986880185,09-Oct-21,49,27,random_111,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,926,142,477,307
986880185,09-Oct-21,31,45,random_112,,apartments,,,Ward 61,unk11,unknown_1,614,385,122,107
986880185,09-Oct-21,21,46,random_113,,yes,,,Ward 61,Behram Baug,Behram Baug,1174,490,296,388
986880185,09-Oct-21,20,8,random_114,,yes,,,Ward 61,unk11,unknown_1,437,159,92,186
986880185,09-Oct-21,3,32,random_115,,yes,,,Ward 61,Behram Baug,Behram Baug,416,230,81,105
986880185,09-Oct-21,2,28,Oshiwara Police Station,,yes,,,Ward 61,GREEN PARK,Heera Panna,619,186,163,270
986880185,09-Oct-21,88,17,City International School,,school,,,Ward 61,JBCN SCHOOL LANE1,Serenity,455,51,290,114
986880185,09-Oct-21,71,38,Reliable Business Centre,,commercial,,,Ward 61,JBCN SCHOOL LANE1,Serenity,509,204,101,204
986880185,09-Oct-21,81,47,random_116,,apartments,,,Ward 61,unk2,unknown_2,804,314,487,3
986880185,10-Oct-21,20,35,"Transit Camp, Behram Baug",,commercial,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,942,258,459,225
986880185,10-Oct-21,0,21,random_5,,yes,,,Ward 61,GREEN PARK,Heera Panna,654,116,207,331
986880185,10-Oct-21,31,20,Heera Panna,,commercial,,,Ward 61,GREEN PARK,Heera Panna,1017,119,407,491
986880185,10-Oct-21,87,27,Park Paradise,,yes,,,Ward 61,Walawalkar1,Walawalkar,569,299,124,146
986880185,10-Oct-21,79,5,Park View,,yes,,,Ward 61,Walawalkar1,Walawalkar,975,252,286,437
986880185,10-Oct-21,97,38,random_4,,residential,,,Ward 61,unk11,unknown_1,434,251,136,47
986880185,10-Oct-21,87,11,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,428,356,39,33
986880185,10-Oct-21,54,33,random_2,,apartments,,,Ward 61,JBCN SCHOOL LANE1,Serenity,931,425,110,396
986880185,10-Oct-21,94,27,random_1,,residential,,,Ward 61,unk1,unknown_4,745,242,401,102
986880185,10-Oct-21,1,40,random_3,,residential,,,Ward 61,unk11,unknown_1,695,264,233,198
986880185,10-Oct-21,19,13,random_6,,residential,,,Ward 61,JBCN SCHOOL LANE1,Serenity,914,483,160,271
986880185,10-Oct-21,73,44,random_7,,residential,,,Ward 61,unk11,unknown_1,736,155,282,299
986880185,10-Oct-21,26,5,random_8,,residential,,,Ward 61,unk11,unknown_1,905,441,230,234
986880185,10-Oct-21,80,41,random_9,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,679,160,165,354
986880185,10-Oct-21,94,20,random_11,,residential,,,Ward 61,unk11,unknown_1,1046,261,351,434
986880185,10-Oct-21,99,36,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,796,467,44,285
986880185,10-Oct-21,94,3,random_10,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,706,182,204,320
986880185,10-Oct-21,41,2,random_13,,residential,,,Ward 61,unk11,unknown_1,822,362,191,269
986880185,10-Oct-21,89,14,random_12,,residential,,,Ward 61,unk1,unknown_4,766,287,55,424
986880185,10-Oct-21,33,45,random_14,,residential,,,Ward 61,unk11,unknown_1,387,275,96,16
986880185,10-Oct-21,37,34,random_15,,residential,,,Ward 61,unk11,unknown_1,410,36,13,361
986880185,10-Oct-21,36,7,random_16,,residential,,,Ward 61,unk11,unknown_1,707,43,351,313
986880185,10-Oct-21,48,30,random_17,,residential,,,Ward 61,unk11,unknown_1,1093,333,445,315
986880185,10-Oct-21,28,15,random_18,,residential,,,Ward 61,unk11,unknown_1,673,69,197,407
986880185,10-Oct-21,89,36,random_19,Off New Link Road,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,808,211,430,167
986880185,10-Oct-21,22,46,Raigad Military School,,school,,,Ward 61,unk1,unknown_4,580,333,209,38
986880185,10-Oct-21,81,21,random_20,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,1005,466,82,457
986880185,10-Oct-21,95,48,random_21,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,1077,481,110,486
986880185,10-Oct-21,85,7,Samruddhi CHS,Oshiwara Link Road,residential,,,Ward 61,Walawalkar1,Walawalkar,492,236,133,123
986880185,10-Oct-21,90,17,Oshiwara Basera,,residential,,,Ward 61,Walawalkar1,Walawalkar,1011,470,330,211
986880185,10-Oct-21,91,8,East Side Apartments,,apartments,,,Ward 61,Walawalkar1,Walawalkar,848,357,63,428
986880185,10-Oct-21,49,37,Anand Vihar,,residential,,,Ward 61,Walawalkar1,Walawalkar,817,471,234,112
986880185,10-Oct-21,90,16,Meera C.H.S.,"Link Road Extension, Oshiwara, Andheri West",residential,,,Ward 61,MEGA MALL 1,unknown_3,335,94,194,47
